1207 SPANISH RIVER LLC,INACT,65-1100722,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1207SPANISHRIVER%20L010000041530&aggregateId=flal-l01000004153-599ce657-b5e3-4b20-8e11-b39861abc53b&searchTerm=33480&listNameOrder=11788LAKEHOUSECOURT%20L200001716800,Lapsed,10/01/2001,10/01/2006,https://floridaucc.com/search?text=1207%20SPANISH%20RIVER%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1240 NE 13TH AVENUE, LLC",Active,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1240NE13THAVENUE%20L190001232640&aggregateId=flal-l19000123264-6b369cb2-720c-41c2-831c-bb7761039247&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Lapsed,10/21/2020,10/21/2025,https://floridaucc.com/search?text=1240%20NE%2013TH%20AVENUE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1241 NE 14TH AVENUE, LLC",Active,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1241NE14THAVENUE%20L190001169260&aggregateId=flal-l19000116926-dbd31cf4-5f90-436e-91de-8a41a194e8a2&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Lapsed,10/21/2020,10/21/2025,https://floridaucc.com/search?text=1241%20NE%2014TH%20AVENUE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"12450 CENTRAL BLVD., LLC",Active,APPLIED FOR,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=12450CENTRALBLVD%20L220000068070&aggregateId=flal-l22000006807-b131ab62-2ca1-4cf8-8f0e-f970dee2a9ce&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Filed,02/02/2024,02/02/2029,https://floridaucc.com/search?text=12450%20CENTRAL%20BLVD.%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
124 COCOANUT LLC,Active,92-3378543,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=124COCOANUT%20L220004951150&aggregateId=flal-l22000495115-18d41e84-960b-45b0-8665-20bb6a7fd2c8&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Filed,06/06/2024,06/06/2029,https://floridaucc.com/search?text=124%20COCOANUT%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1240 NE 13TH AVENUE, LLC",Active,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1240NE13THAVENUE%20L190001232640&aggregateId=flal-l19000123264-6b369cb2-720c-41c2-831c-bb7761039247&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Lapsed,10/21/2020,10/21/2025,https://floridaucc.com/search?text=1240%20NE%2013TH%20AVENUE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1241 NE 14TH AVENUE, LLC",Active,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1241NE14THAVENUE%20L190001169260&aggregateId=flal-l19000116926-dbd31cf4-5f90-436e-91de-8a41a194e8a2&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Lapsed,10/21/2020,10/21/2025,https://floridaucc.com/search?text=1241%20NE%2014TH%20AVENUE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"12450 CENTRAL BLVD., LLC",Active,APPLIED FOR,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=12450CENTRALBLVD%20L220000068070&aggregateId=flal-l22000006807-b131ab62-2ca1-4cf8-8f0e-f970dee2a9ce&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Filed,02/02/2024,02/02/2029,https://floridaucc.com/search?text=12450%20CENTRAL%20BLVD.%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
124 COCOANUT LLC,Active,92-3378543,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=124COCOANUT%20L220004951150&aggregateId=flal-l22000495115-18d41e84-960b-45b0-8665-20bb6a7fd2c8&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Filed,06/06/2024,06/06/2029,https://floridaucc.com/search?text=124%20COCOANUT%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1285 , LLC",INACT,NONE,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1285%20L210002081870&aggregateId=flal-l21000208187-8466031f-e917-4fa0-a20e-522d8c2541e4&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Filed,11/15/2023,11/15/2028,https://floridaucc.com/search?text=1285%20%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"128 OCEAN VIEW, LLC",Active,20-1230693,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=128OCEANVIEW%20L040000405170&aggregateId=flal-l04000040517-8188264c-a595-44e2-83ae-31c89da6f593&searchTerm=33480&listNameOrder=1240NE13THAVENUE%20L190001232640,Lapsed,07/16/2004,07/16/2009,https://floridaucc.com/search?text=128%20OCEAN%20VIEW%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
130 ALGOMA LLC,InActive,85-4257115,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=130ALGOMA%20L200003819840&aggregateId=flal-l20000381984-24ff4be8-7c93-400c-90fe-8c813a8c35d3&searchTerm=33480&listNameOrder=12SOUTHDIXIE%20L040000730840,Filed,03/05/2024,03/05/2029,https://floridaucc.com/search?text=130%20ALGOMA%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
130 BRAZILIAN PB LLC,InActive,NONE,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=130BRAZILIANPB%20L220001963620&aggregateId=flal-l22000196362-5b8b7082-386c-4140-8ed9-808534dbfc13&searchTerm=33480&listNameOrder=12SOUTHDIXIE%20L040000730840,Filed,06/01/2022,06/01/2027,https://floridaucc.com/search?text=130%20BRAZILIAN%20PB%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1338, LLC",Active,93-4655801,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1338%20L230005261100&aggregateId=flal-l23000526110-688fe9f9-671a-40ab-9f53-4fe06dec52bf&searchTerm=33480&listNameOrder=12SOUTHDIXIE%20L040000730840,Filed,03/18/2024,03/18/2029,https://floridaucc.com/search?text=1338%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1377 LLC,Active,85-1311265,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1377%20L190003019770&aggregateId=flal-l19000301977-508993be-76b4-4837-b737-8720d2b37f3c&searchTerm=33480&listNameOrder=13465NE17THAVENUE%20L200003921540,Lapsed,12/19/2005,12/19/2010,https://floridaucc.com/search?text=1377%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1404NORTHLAKE LLC,INACT/UA,83-1559030,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1404NORTHLAKE%20L180001853130&aggregateId=flal-l18000185313-15bf2377-0e9d-447c-9ba7-ddb37b657708&searchTerm=33480&listNameOrder=13465NE17THAVENUE%20L200003921540,Lapsed,12/23/2020,12/23/2025,https://floridaucc.com/search?text=1404NORTHLAKE%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1450 HOLDINGS LLC,Active,88-1950522,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1450HOLDINGS%20L220001527380&aggregateId=flal-l22000152738-a8a1f959-83cf-4516-841b-97aaefac97f7&searchTerm=33480&listNameOrder=141ALPINEROAD%20L200001870480,Lapsed,02/15/2007,02/15/2012,https://floridaucc.com/search?text=1450%20HOLDINGS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1450 HOLDINGS LLC,Active,88-1950522,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1450HOLDINGS%20L220001527380&aggregateId=flal-l22000152738-a8a1f959-83cf-4516-841b-97aaefac97f7&searchTerm=33480&listNameOrder=141ALPINEROAD%20L200001870480,Lapsed,02/15/2007,02/15/2012,https://floridaucc.com/search?text=1450%20HOLDINGS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1460 N LAKE WAY, LLC",Active,APPLIED FOR,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1460NLAKEWAY%20L210002085320&aggregateId=flal-l21000208532-64b5a585-a0ab-4887-b927-1a818ef9cfc2&searchTerm=33480&listNameOrder=141ALPINEROAD%20L200001870480,Filed,08/24/2024,08/24/2029,https://floridaucc.com/search?text=1460%20N%20LAKE%20WAY%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
149 BRAZILIAN LLC.,Active,46-3404231,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=149BRAZILIAN%20L130000898600&aggregateId=flal-l13000089860-77962da3-17d7-49a1-b919-5961bc2aef03&searchTerm=33480&listNameOrder=141ALPINEROAD%20L200001870480,Filed,02/04/2015,02/04/2030,https://floridaucc.com/search?text=149%20BRAZILIAN%20LLC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1509 FLORIDA LLC,INACT/UA,46-1681146,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1509FLORIDA%20L130000012760&aggregateId=flal-l13000001276-e3dd67b7-565c-450e-a703-5c4647eaaf5d&searchTerm=33480&listNameOrder=150%20H566220,Filed,05/27/2022,05/27/2027,https://floridaucc.com/search?text=1509%20FLORIDA%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1510 NORTH LAKE WAY, LLC",INACT,26-2867804,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1510NORTHLAKEWAY%20L080000618920&aggregateId=flal-l08000061892-5d7089b9-4448-466b-a785-8e17e1426b8f&searchTerm=33480&listNameOrder=150%20H566220,Lapsed,08/14/2008,08/14/2013,https://floridaucc.com/search?text=1510%20NORTH%20LAKE%20WAY%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"155 BRAZILIAN, LLC",INACT,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=155BRAZILIAN%20L160000992420&aggregateId=flal-l16000099242-a78cb2ef-35dd-4d20-8fc0-371d53d7b46a&searchTerm=33480&listNameOrder=150%20H566220,Lapsed,06/03/2016,06/03/2021,https://floridaucc.com/search?text=155%20BRAZILIAN%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1600 SOUTH DIXIE, LLC",InActive,81-2304890,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1600SOUTHDIXIE%20L160000744530&aggregateId=flal-l16000074453-8d6ff3c9-f951-4418-92ff-89b54bf40614&searchTerm=33480&listNameOrder=1591CARRIEWAY%20L060000752160,Lapsed,06/10/2016,06/10/2021,https://floridaucc.com/search?text=1600%20SOUTH%20DIXIE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1604 WPB, LLC",Active,20-1539235,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1604WPB%20L040000565590&aggregateId=flal-l04000056559-099297eb-9725-49f6-98b4-9627f912e1da&searchTerm=33480&listNameOrder=1591CARRIEWAY%20L060000752160,Lapsed,08/16/2004,08/16/2014,https://floridaucc.com/search?text=1604%20WPB%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1620 SOUTH OCEAN LLC,INACT,43-2003362,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1620SOUTHOCEAN%20L030000083860&aggregateId=flal-l03000008386-e90a8f84-7c53-471c-a459-486224b13752&searchTerm=33480&listNameOrder=1591CARRIEWAY%20L060000752160,Lapsed,04/03/2003,04/03/2008,https://floridaucc.com/search?text=1620%20SOUTH%20OCEAN%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1734 PERUVIAN CORPORATION,INACT,65-0369513,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1734PERUVIAN%20V259631&aggregateId=domp-v25963-3685802a-e2e4-4d62-9e74-6a3fc1ef6ece&searchTerm=33480&listNameOrder=1660SOCEAN%20L070001075090,Lapsed,11/06/1995,11/06/2000,https://floridaucc.com/search?text=1734%20PERUVIAN%20CORPORATION&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"176 DOUGLASS STREET,  LLC",INACT/UA,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=176DOUGLASSSTREET%20L150001099631&aggregateId=flal-l15000109963-8ee5f849-fba5-4c58-a72d-4dca0e5d769c&searchTerm=33480&listNameOrder=176DOUGLASSSTREET%20L150001099631,Filed,10/03/2017,10/03/2027,https://floridaucc.com/search?text=176%20DOUGLASS%20STREET%2C%20%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"176 DOUGLASS STREET,  LLC",INACT/UA,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=176DOUGLASSSTREET%20L150001099631&aggregateId=flal-l15000109963-8ee5f849-fba5-4c58-a72d-4dca0e5d769c&searchTerm=33480&listNameOrder=176DOUGLASSSTREET%20L150001099631,Filed,10/03/2017,10/03/2027,https://floridaucc.com/search?text=176%20DOUGLASS%20STREET%2C%20%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1813 VENTURES, LLC",INACT,83-2505609,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1813VENTURES%20L180002583300&aggregateId=flal-l18000258330-131eb3f1-f91b-4fea-b309-308e3ba7aeac&searchTerm=33480&listNameOrder=176DOUGLASSSTREET%20L150001099631,Lapsed,02/26/2019,02/26/2024,https://floridaucc.com/search?text=1813%20VENTURES%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"191 BRADLEY PLACE PARTNERS, INC.",INACT,65-0523492,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=191BRADLEYPLACEPARTNERS%20P940000653690&aggregateId=domp-p94000065369-94234d86-302a-43dc-9b2e-9e278a6de59d&searchTerm=33480&listNameOrder=1906NLAKESIDEDRIVE%20L210003006530,Lapsed,07/02/1999,07/02/2004,https://floridaucc.com/search?text=191%20BRADLEY%20PLACE%20PARTNERS%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1960 OKEECHOBEE BLVD., LLC",Active,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1960OKEECHOBEEBLVD%20L040000625230&aggregateId=flal-l04000062523-52817a01-b23a-4d41-baea-1c81802af030&searchTerm=33480&listNameOrder=1906NLAKESIDEDRIVE%20L210003006530,Filed,09/04/2019,09/04/2029,https://floridaucc.com/search?text=1960%20OKEECHOBEE%20BLVD.%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1 ENTERPRISE DRIVE LLC,Active,87-2684576,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1ENTERPRISEDRIVE%20L210003840970&aggregateId=flal-l21000384097-e11187e0-cb0f-4ebd-9471-bebfe4f96d3a&searchTerm=33480&listNameOrder=1906NLAKESIDEDRIVE%20L210003006530,Filed,11/23/2021,11/23/2026,https://floridaucc.com/search?text=1%20ENTERPRISE%20DRIVE%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1ST UNITED BANK,INACT/MG,65-0013572,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1STUNITEDBANK%20J830370&aggregateId=domp-j83037-0d46f616-4745-484d-96be-61f508748eba&searchTerm=33480&listNameOrder=1RIVERSIDE%20L230002340590,Lapsed,09/08/2009,09/08/2014,https://floridaucc.com/search?text=1ST%20UNITED%20BANK&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"THE 2000 CONDOMINIUM ASSOCIATION, INC.",Active,59-2136880,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=2000CONDOMINIUMASSOCIATION%207607900&aggregateId=domnp-760790-44dad5e0-403e-43dd-a494-af249c3d2ea0&searchTerm=33480&listNameOrder=1RIVERSIDE%20L230002340590,Filed,07/15/2020,07/15/2030,https://floridaucc.com/search?text=THE%202000%20CONDOMINIUM%20ASSOCIATION%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"2000 FLORIDA MANGO, INC.",Active,65-1123338,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=2000FLORIDAMANGO%20P010000029760&aggregateId=domp-p01000002976-3b4c4aee-0201-45e7-8528-cdca2895dd45&searchTerm=33480&listNameOrder=1RIVERSIDE%20L230002340590,Filed,06/06/2020,06/06/2030,https://floridaucc.com/search?text=2000%20FLORIDA%20MANGO%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"200 BAHAMA, LLC",Active,APPLIED FOR,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=200BAHAMA%20L210000387160&aggregateId=flal-l21000038716-8d5bd629-e808-42b9-b621-3a82f762d4d5&searchTerm=33480&listNameOrder=1RIVERSIDE%20L230002340590,Filed,06/08/2021,06/08/2026,https://floridaucc.com/search?text=200%20BAHAMA%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
