"AMERICAN RACING EQUIPMENT, INC.",INACT,34-1566406,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=AMERICANRACINGEQUIPMENT%20P207200&aggregateId=forp-p20720-5e738f5c-baf7-4cd6-86b0-3f392aa0e40f&searchTerm=90210&listNameOrder=AMERICANBROADWAY%20F990000038600,Lapsed,04/28/1995,04/28/2000,https://floridaucc.com/search?text=AMERICAN%20RACING%20EQUIPMENT%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"APOLLO MERGER SUB, INC.",InActive,NONE,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=APOLLOMERGERSUB%20P150000383130&aggregateId=domp-p15000038313-efea15d0-4f75-474d-9814-d752c8cd7e16&searchTerm=90210&listNameOrder=AMERICANBROADWAY%20F990000038600,Lapsed,05/27/2015,05/27/2020,https://floridaucc.com/search?text=APOLLO%20MERGER%20SUB%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ARIZONA DTM FLORIDA, INC.",INACT,86-0827400,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ARIZONADTMFLORIDA%20P940000883830&aggregateId=domp-p94000088383-7b59fe34-b209-462e-82af-a7ac43116217&searchTerm=90210&listNameOrder=AMERICANBROADWAY%20F990000038600,Lapsed,11/20/1996,11/20/2001,https://floridaucc.com/search?text=ARIZONA%20DTM%20FLORIDA%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"BBK REALTY, INC.",Active,65-1027488,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=BBKREALTY%20P000000661780&aggregateId=domp-p00000066178-77f19ace-f6ac-4b20-b5f2-1c572c0010e0&searchTerm=90210&listNameOrder=AUSTINHARRELSON%20L030000209590,Lapsed,08/03/2000,08/03/2005,https://floridaucc.com/search?text=BBK%20REALTY%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
BEAUTIFUL SALON LLC,Active,46-4430687,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=BEAUTIFULSALON%20L140000019980&aggregateId=flal-l14000001998-30d75c78-8362-4f4d-9abc-63aa8e71cf90&searchTerm=90210&listNameOrder=AUSTINHARRELSON%20L030000209590,Filed,05/06/2020,05/06/2030,https://floridaucc.com/search?text=BEAUTIFUL%20SALON%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
BEAUTIFUL SALON AND SPA INC,Active,27-3244538,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=BEAUTIFULSALONSPA%20P100000671000&aggregateId=domp-p10000067100-9f116cf2-9bd8-4699-bf1a-227331429f68&searchTerm=90210&listNameOrder=AUSTINHARRELSON%20L030000209590,Filed,05/05/2020,05/05/2030,https://floridaucc.com/search?text=BEAUTIFUL%20SALON%20AND%20SPA%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
CARTHAGE LLC,INACT,27-1728174,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CARTHAGE%20M200000031080&aggregateId=forl-m20000003108-7dcec24f-db59-44eb-990a-48e49338bdf8&searchTerm=90210&listNameOrder=BYMELVENTURES%20L120000782270,Lapsed,03/24/2017,03/24/2022,https://floridaucc.com/search?text=CARTHAGE%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"CELLAR DOOR VENUES, INC.",Active,65-0597382,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CELLARDOORVENUES%20P950000359080&aggregateId=domp-p95000035908-d8ed8c04-a5cc-4718-be4b-4abf287b113d&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Filed,10/17/2019,10/17/2029,https://floridaucc.com/search?text=CELLAR%20DOOR%20VENUES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
COCOA HILLTOP APARTMENTS LLC,Active,86-3950734,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=COCOAHILLTOPAPARTMENTS%20L210001933220&aggregateId=flal-l21000193322-d1457711-fec6-4c5d-9889-f2fdbfcb6b15&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Filed,10/25/2021,10/25/2026,https://floridaucc.com/search?text=COCOA%20HILLTOP%20APARTMENTS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"CELLAR DOOR VENUES, INC.",Active,65-0597382,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CELLARDOORVENUES%20P950000359080&aggregateId=domp-p95000035908-d8ed8c04-a5cc-4718-be4b-4abf287b113d&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Filed,10/17/2019,10/17/2029,https://floridaucc.com/search?text=CELLAR%20DOOR%20VENUES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
COCOA HILLTOP APARTMENTS LLC,Active,86-3950734,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=COCOAHILLTOPAPARTMENTS%20L210001933220&aggregateId=flal-l21000193322-d1457711-fec6-4c5d-9889-f2fdbfcb6b15&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Filed,10/25/2021,10/25/2026,https://floridaucc.com/search?text=COCOA%20HILLTOP%20APARTMENTS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
CRANE RENTAL CORPORATION,INACT,59-1902497,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CRANERENTAL%205799781&aggregateId=domp-579978-c62c8737-4b85-41c7-9ca1-dd3f96261f71&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Lapsed,07/11/2002,07/11/2012,https://floridaucc.com/search?text=CRANE%20RENTAL%20CORPORATION&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DARDASHTI PROPERTIES, INC.",INACT,59-1938496,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DARDASHTIPROPERTIES%205994910&aggregateId=domp-599491-f61609a3-843d-4114-b199-a9fb0a339cd5&searchTerm=90210&listNameOrder=CREATINGCULINARYCOMMUNITIES%20M220000009630,Lapsed,05/08/1995,05/08/2000,https://floridaucc.com/search?text=DARDASHTI%20PROPERTIES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DARLINGTON INVESTMENT GROUP, LLC",Active,20-3147122,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DARLINGTONINVESTMENTGROUP%20M230000128720&aggregateId=forl-m23000012872-3526c016-2caa-4b0e-986f-004bd3bfde22&searchTerm=90210&listNameOrder=CREATINGCULINARYCOMMUNITIES%20M220000009630,Filed,01/11/2024,01/11/2029,https://floridaucc.com/search?text=DARLINGTON%20INVESTMENT%20GROUP%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
DAYTONA OCEAN VIEW APARTMENTS LLC,Active,92-3988716,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DAYTONAOCEANVIEWAPARTMENTS%20L230001094181&aggregateId=flal-l23000109418-4773caab-2ca0-4ce5-90a8-b58dfea8ea55&searchTerm=90210&listNameOrder=CREATINGCULINARYCOMMUNITIES%20M220000009630,Filed,07/13/2023,07/13/2028,https://floridaucc.com/search?text=DAYTONA%20OCEAN%20VIEW%20APARTMENTS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DE ANZA NATIONAL MOBILE ESTATES, LTD.",INACT,95-6444912,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DEANZANATIONALMOBILEESTATES%20A028250&aggregateId=forlp-a02825-f719f9ef-f809-4b16-b58c-c98918c3e366&searchTerm=90210&listNameOrder=CREATINGCULINARYCOMMUNITIES%20M220000009630,Lapsed,01/06/1992,01/06/1997,https://floridaucc.com/search?text=DE%20ANZA%20NATIONAL%20MOBILE%20ESTATES%2C%20LTD.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DEON INVESTMENTS, INC.",INACT,20-1642313,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DEONINVESTMENTS%20P040001315420&aggregateId=domp-p04000131542-fee3d48b-4959-49dc-8f94-1e64265f9361&searchTerm=90210&listNameOrder=DEONINVESTMENTS%20P040001315420,Lapsed,04/11/2007,04/11/2012,https://floridaucc.com/search?text=DEON%20INVESTMENTS%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DIAN M. OLAH, D.M.D., P.A.",INACT,59-2820630,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DIANMOLAHDMDPA%20J720910&aggregateId=domp-j72091-7f577314-376e-49bd-960a-a25b1f076a3b&searchTerm=90210&listNameOrder=DEONINVESTMENTS%20P040001315420,Lapsed,07/06/1993,07/06/1998,https://floridaucc.com/search?text=DIAN%20M.%20OLAH%2C%20D.M.D.%2C%20P.A.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DTM TAMPA, INC.",INACT,86-0565967,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DTMTAMPA%20J478240&aggregateId=domp-j47824-25d0a1b1-5b29-4a7d-815f-63cea2e9d25f&searchTerm=90210&listNameOrder=DEONINVESTMENTS%20P040001315420,Lapsed,11/20/1996,11/20/2001,https://floridaucc.com/search?text=DTM%20TAMPA%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"DUROSTONE SOLID SURFACES, INC.",INACT,59-3404395,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=DUROSTONESOLIDSURFACES%20P960000761720&aggregateId=domp-p96000076172-1b3ef5bb-8ddf-48e7-9ce9-0aae86f43bde&searchTerm=90210&listNameOrder=DEONINVESTMENTS%20P040001315420,Lapsed,03/08/2013,03/08/2018,https://floridaucc.com/search?text=DUROSTONE%20SOLID%20SURFACES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
FLORIDA CONRAD INTERNATIONAL CORP.,INACT,95-4198421,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=FLORIDACONRADINTERNATIONAL%20F030000050460&aggregateId=forp-f03000005046-2b426508-10f0-4cce-8f28-949f408d3a66&searchTerm=90210&listNameOrder=FLORESTARECORDS%20F230000040880,Lapsed,10/25/2013,10/25/2018,https://floridaucc.com/search?text=FLORIDA%20CONRAD%20INTERNATIONAL%20CORP.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"1450, INC.",Active,65-0822249,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1450%20P980000282140&aggregateId=domp-p98000028214-ef4e7709-890d-495a-a036-3dfcb0087aa2&searchTerm=33401&listNameOrder=1401CLARE%20L160001057480,Lapsed,09/16/2015,09/16/2020,https://floridaucc.com/search?text=1450%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1460 S. OCEAN BOULEVARD LLC,Active,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1460SOCEANBOULEVARD%20L170000156570&aggregateId=flal-l17000015657-51f676d3-17cf-47bd-aa85-7d99cffa72d0&searchTerm=33401&listNameOrder=1460SOCEANBOULEVARD%20L170000156570,Filed,11/15/2020,11/15/2025,https://floridaucc.com/search?text=1460%20S.%20OCEAN%20BOULEVARD%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
1501 YAMATO ROAD LLC,Active,35-2629172,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=1501YAMATOROAD%20L180001116560&aggregateId=flal-l18000111656-518eb6e4-fa4c-4547-8b66-578448dd363a&searchTerm=33401&listNameOrder=1460SOCEANBOULEVARD%20L170000156570,Filed,10/09/2023,10/09/2028,https://floridaucc.com/search?text=1501%20YAMATO%20ROAD%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
3120 WASHINGTON WPB LLC,Active,88-1170432,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=3120WASHINGTONWPB%20L210001073581&aggregateId=flal-l21000107358-a009c509-98cb-4d4e-a628-6a0ca426b07c&searchTerm=33401&listNameOrder=309LAKESIDE%20L070000990910,Filed,08/04/2025,08/04/2030,https://floridaucc.com/search?text=3120%20WASHINGTON%20WPB%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"3121 REP, INC.",Active,20-5831989,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=3121REP%20P060000752820&aggregateId=domp-p06000075282-c61ba831-6873-4360-978c-e7dd75f5db86&searchTerm=33401&listNameOrder=309LAKESIDE%20L070000990910,Filed,06/05/2020,06/05/2030,https://floridaucc.com/search?text=3121%20REP%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"313-321 ST. ARMANDS CIRCLE, LLC",Active,81-3742508,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=313321STARMANDSCIRCLE%20L160001577500&aggregateId=flal-l16000157750-152cf4f3-5dd3-425e-a132-d225ef0ed306&searchTerm=33401&listNameOrder=309LAKESIDE%20L070000990910,Filed,07/03/2025,07/03/2030,https://floridaucc.com/search?text=313-321%20ST.%20ARMANDS%20CIRCLE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"314 CLEMATIS, L.L.C.",INACT,42-1664986,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=314CLEMATIS%20L050000375600&aggregateId=flal-l05000037560-0618f790-ac31-4068-b71b-86133dce2fe6&searchTerm=33401&listNameOrder=3139RIDDLERDWPB%20L170000155480,Lapsed,04/29/2005,04/29/2015,https://floridaucc.com/search?text=314%20CLEMATIS%2C%20L.L.C.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
3201 W HALLANDALE BEACH BLVD LLC,Active,33-2209051,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=3201WHALLANDALEBEACHBLVD%20L240005042780&aggregateId=flal-l24000504278-984a25be-c637-456c-ab59-d2dfd4c5c03b&searchTerm=33401&listNameOrder=319CLEMATISFOOD%20G835170,Filed,01/10/2025,01/10/2030,https://floridaucc.com/search?text=3201%20W%20HALLANDALE%20BEACH%20BLVD%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
3220 N FLAGLER WPB LLC,Active,88-2132225,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=3220NFLAGLERWPB%20L220001803750&aggregateId=flal-l22000180375-1b5a4634-38ce-4a18-9d00-5dea36e11af0&searchTerm=33401&listNameOrder=319CLEMATISFOOD%20G835170,Filed,10/05/2022,10/05/2027,https://floridaucc.com/search?text=3220%20N%20FLAGLER%20WPB%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
324 ROYAL PALM WAY LLC,INACT,46-0776700,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=324ROYALPALMWAY%20L120000961150&aggregateId=flal-l12000096115-0e0dba4e-2316-400a-949b-9f530af03384&searchTerm=33401&listNameOrder=319CLEMATISFOOD%20G835170,Lapsed,10/04/2012,10/04/2017,https://floridaucc.com/search?text=324%20ROYAL%20PALM%20WAY%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
325 GARDEN ROAD LLC,INACT,N/A,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=325GARDENROAD%20L120001434800&aggregateId=flal-l12000143480-cfa0e329-aa46-4fc5-8c12-02322c8fbf13&searchTerm=33401&listNameOrder=319CLEMATISFOOD%20G835170,Lapsed,12/18/2013,12/18/2018,https://floridaucc.com/search?text=325%20GARDEN%20ROAD%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
326-330 ST ARMANDS CIRCLE LLC,Active,20-2041917,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=326330STARMANDSCIRCLE%20L040000930880&aggregateId=flal-l04000093088-de8cbbad-9c71-442a-9569-422222910d8d&searchTerm=33401&listNameOrder=319CLEMATISFOOD%20G835170,Filed,08/14/2017,08/14/2027,https://floridaucc.com/search?text=326-330%20ST%20ARMANDS%20CIRCLE%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"329A CLEMATIS STREET, LLC",Active,87-2314140,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=329ACLEMATISSTREET%20L210003342050&aggregateId=flal-l21000334205-a0f700e1-2e64-40f2-ad2e-8384b1532b26&searchTerm=33401&listNameOrder=329ACLEMATISSTREET%20L210003342050,Filed,10/04/2021,10/04/2026,https://floridaucc.com/search?text=329A%20CLEMATIS%20STREET%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"331 FREEPORT PARTNERS, LLC",Active,80-0800654,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=331FREEPORTPARTNERS%20L120000257610&aggregateId=flal-l12000025761-06a06ac7-01e6-448f-b982-73f956b0f0a2&searchTerm=33401&listNameOrder=329ACLEMATISSTREET%20L210003342050,Lapsed,04/24/2015,04/24/2025,https://floridaucc.com/search?text=331%20FREEPORT%20PARTNERS%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"331 SOUTH COUNTY ROAD, LLC",Active,32-0104068,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=331SOUTHCOUNTYROAD%20L030000574030&aggregateId=flal-l03000057403-88b3d7cd-3c75-4181-87f6-cb595e4ea941&searchTerm=33401&listNameOrder=329ACLEMATISSTREET%20L210003342050,Lapsed,01/16/2004,01/16/2009,https://floridaucc.com/search?text=331%20SOUTH%20COUNTY%20ROAD%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
